Name,RA,DEC,S,pmax,SZcat,ACT,PSZ2
ComPACT_G261.50579.708,185.66667,19.23333,46,0.9989110231399536,SZ_G261.52+79.68,ACT-CL J1222.6+1913,
ComPACT_G140.853-67.063,19.775,-5.15833,46,0.955452799797058,SZ_G140.83-67.10,,
ComPACT_G179.608-83.455,18.81667,-23.40833,25,0.9256333708763124,SZ_G179.52-83.53,,
ComPACT_G255.948-52.531,53.55833,-46.99167,65,0.9986203908920288,SZ_G255.93-52.58,ACT-CL J0334.2-4659,
ComPACT_G210.30038.228,137.10833,18.31667,25,0.8350812196731567,SZ_G210.21+38.21,,
ComPACT_G19.166-66.872,346.675,-30.16667,25,0.9739582538604736,SZ_G019.06-66.82,,
ComPACT_G83.066-79.786,5.95,-19.125,25,0.8930302262306213,SZ_G083.05-79.78,,
ComPACT_G215.78016.784,119.10833,5.125,59,0.99911230802536,SZ_G215.75+16.80,,
ComPACT_G171.250-26.037,58.2,19.36667,69,0.9990262985229492,SZ_G171.25-26.05,,PSZ2 G171.22-26.03
ComPACT_G123.563-66.821,13.10833,-3.95,69,0.9392150640487672,SZ_G123.74-66.84,,
ComPACT_G32.81540.589,245.5,17.175,34,0.9537275433540344,SZ_G032.72+40.57,,
ComPACT_G147.961-66.218,22.725,-5.28333,38,0.991021454334259,SZ_G147.78-66.19,,
ComPACT_G147.660-66.250,22.6,-5.26667,27,0.9574751257896424,SZ_G147.78-66.19,,
ComPACT_G223.66318.873,124.46667,-0.53333,36,0.9605712294578552,SZ_G223.64+18.94,,
ComPACT_G144.767-66.942,21.275,-5.50833,42,0.9915251135826112,SZ_G144.80-66.98,ACT-CL J0125.0-0530,
ComPACT_G350.963-36.067,307.64167,-48.55,34,0.98721444606781,SZ_G350.95-36.03,,
ComPACT_G251.020-47.182,62.06667,-45.04167,28,0.8151935935020447,SZ_G250.90-47.19,,
ComPACT_G250.857-47.167,62.10833,-44.93333,33,0.9901013374328612,SZ_G250.90-47.19,ACT-CL J0408.3-4456,
ComPACT_G127.473-43.256,16.36667,19.49167,49,0.9537495970726012,SZ_G127.44-43.33,,
ComPACT_G210.561-68.226,36.83333,-24.19167,38,0.992642104625702,SZ_G210.55-68.24,ACT-CL J0227.3-2411,
ComPACT_G302.92970.055,192.85833,7.18333,32,0.9663406610488892,SZ_G302.89+70.12,,
ComPACT_G62.840-16.032,311.99167,17.49167,25,0.9709914922714232,SZ_G062.91-15.99,,
ComPACT_G106.637-62.940,5.525,-1.0,32,0.9944320321083068,SZ_G106.75-62.93,,
ComPACT_G206.64820.728,118.95833,14.625,23,0.949527382850647,SZ_G206.63+20.68,,
ComPACT_G334.066-44.740,326.41667,-59.55,21,0.9098801016807556,SZ_G334.05-44.75,,
ComPACT_G76.483-57.609,349.975,-3.24167,41,0.9944960474967957,SZ_G076.47-57.59,ACT-CL J2319.8-0314,
ComPACT_G256.39654.315,167.80833,0.75833,63,0.9971588850021362,SZ_G256.44+54.32,ACT-CL J1111.1+0044,
ComPACT_G9.83269.374,212.74167,17.68333,53,0.9972795844078064,SZ_G009.76+69.35,ACT-CL J1410.9+1741,
ComPACT_G219.00221.598,124.8,4.60833,36,0.9391481280326844,SZ_G219.02+21.56,,
ComPACT_G29.89536.065,248.90833,13.31667,21,0.8850513696670532,SZ_G029.88+36.08,,
ComPACT_G226.64928.387,134.09167,1.78333,97,0.9907003045082092,SZ_G226.67+28.44,ACT-CL J0856.3+0146,
ComPACT_G89.239-40.984,347.15833,15.06667,26,0.952967405319214,SZ_G089.30-40.94,,
ComPACT_G272.37459.837,178.05833,0.525,55,0.9983610510826112,SZ_G272.44+59.77,ACT-CL J1152.2+0031,
ComPACT_G255.13767.009,175.73333,10.73333,33,0.8041669726371765,SZ_G255.00+67.03,,
ComPACT_G351.677-16.243,279.70833,-43.70833,22,0.8463773727416992,SZ_G351.69-16.28,,
ComPACT_G264.601-71.460,27.975,-40.86667,40,0.9716172218322754,SZ_G264.61-71.42,ACT-CL J0151.9-4052,
ComPACT_G251.86764.899,173.275,10.11667,56,0.9984275102615356,SZ_G251.78+64.92,ACT-CL J1133.0+1006,
ComPACT_G35.540-83.224,5.28333,-26.61667,45,0.9560143351554872,SZ_G035.30-83.21,,
ComPACT_G63.648-31.536,325.04167,8.56667,27,0.9762986302375792,SZ_G063.61-31.56,,
ComPACT_G263.55965.878,177.69167,7.75833,29,0.942284107208252,SZ_G263.59+65.93,,
ComPACT_G206.634-64.163,40.625,-21.58333,30,0.8896481394767761,SZ_G206.59-64.15,,
ComPACT_G15.93665.672,217.325,17.95833,31,0.863862156867981,SZ_G015.82+65.72,,
ComPACT_G247.20762.567,170.11667,10.00833,22,0.8641881942749023,SZ_G247.25+62.58,,
ComPACT_G231.05952.801,156.99167,11.29167,45,0.9057218432426452,SZ_G230.96+52.78,,
ComPACT_G228.35162.172,164.78333,17.025,87,0.9987974166870116,SZ_G228.35+62.11,ACT-CL J1059.1+1701,
ComPACT_G348.42277.409,202.26667,18.0,36,0.8887709975242615,SZ_G348.26+77.46,,
ComPACT_G205.27633.413,130.83333,20.49167,30,0.9914802312850952,SZ_G205.27+33.35,,
ComPACT_G278.89655.736,179.55833,-4.63333,22,0.9845919013023376,SZ_G278.94+55.80,,
ComPACT_G144.001-52.150,25.75,8.6,21,0.9802408218383788,SZ_G143.97-52.08,,
ComPACT_G359.131-39.281,312.575,-42.21667,33,0.9828061461448668,SZ_G359.08-39.33,ACT-CL J2050.2-4212,
ComPACT_G248.07277.518,182.05,19.54167,32,0.9526109099388124,SZ_G248.08+77.55,,
ComPACT_G214.722-45.795,60.83333,-20.25833,34,0.9945235252380372,SZ_G214.71-45.76,,
ComPACT_G291.234-83.416,14.45833,-33.56667,32,0.8326444625854492,SZ_G291.57-83.37,,
ComPACT_G197.322-79.987,23.425,-24.04167,30,0.9049159288406372,SZ_G197.65-80.03,,
ComPACT_G110.051-74.735,9.41667,-12.20833,27,0.9932639598846436,SZ_G110.04-74.72,,
ComPACT_G348.89256.298,216.38333,2.06667,29,0.9856157302856444,SZ_G348.81+56.35,,
ComPACT_G230.19640.625,146.125,5.53333,21,0.9670186042785645,SZ_G230.25+40.62,,
ComPACT_G356.148-55.673,335.0,-42.61667,28,0.9873360991477966,SZ_G356.20-55.68,,
ComPACT_G231.46432.606,139.85,0.425,31,0.958471417427063,SZ_G231.48+32.62,,
ComPACT_G60.580-28.445,320.925,8.39167,29,0.9931364059448242,SZ_G060.49-28.42,,
ComPACT_G317.59169.032,198.09167,6.75833,30,0.9565096497535706,SZ_G317.46+68.98,,
ComPACT_G72.451-61.202,350.85833,-7.28333,32,0.9846436977386476,SZ_G072.58-61.19,,
ComPACT_G58.367-28.438,319.75,6.83333,27,0.9904760122299194,SZ_G058.36-28.48,,
ComPACT_G253.76768.138,176.125,11.91667,21,0.9369087815284728,SZ_G253.71+68.10,,
ComPACT_G19.236-73.159,353.925,-29.83333,62,0.9998937845230104,SZ_G019.19-73.17,ACT-CL J2335.6-2950,
ComPACT_G55.619-37.776,326.03333,-0.45833,34,0.9870674014091492,SZ_G055.63-37.76,ACT-CL J2144.0-0027,
ComPACT_G21.428-39.427,316.04167,-25.25833,38,0.994872510433197,SZ_G021.40-39.48,ACT-CL J2104.1-2515,
ComPACT_G33.45248.251,238.05833,20.21667,26,0.9139263033866882,SZ_G033.57+48.26,,
ComPACT_G45.474-70.937,352.80833,-21.58333,22,0.9492604732513428,SZ_G045.38-70.95,,
ComPACT_G47.398-43.527,327.59167,-8.79167,28,0.9901306629180908,SZ_G047.32-43.58,ACT-CL J2150.3-0847,
ComPACT_G205.45437.262,134.78333,21.60833,22,0.984863817691803,SZ_G205.44+37.19,,
ComPACT_G309.140-72.519,10.25,-44.48333,64,0.9991818070411682,SZ_G309.14-72.57,ACT-CL J0040.9-4428,
ComPACT_G216.89937.079,138.075,13.05,33,0.8988246321678162,SZ_G216.98+37.08,,
ComPACT_G25.55143.315,240.70833,13.275,40,0.9937331080436708,SZ_G025.58+43.26,ACT-CL J1602.7+1316,
ComPACT_G119.188-71.353,11.65,-8.51667,26,0.8510183691978455,SZ_G118.98-71.37,,
ComPACT_G150.802-53.377,29.14167,5.93333,42,0.9499096274375916,SZ_G150.69-53.36,,
ComPACT_G174.704-49.350,43.64167,0.73333,31,0.9311184287071228,SZ_G174.65-49.39,,
ComPACT_G69.296-54.802,345.13333,-3.925,26,0.95612370967865,SZ_G069.40-54.77,,
ComPACT_G354.66354.924,219.725,3.23333,50,0.997668445110321,SZ_G354.62+54.89,ACT-CL J1438.8+0313,
ComPACT_G258.67064.445,175.16667,7.84167,55,0.9816583395004272,SZ_G258.68+64.46,,
ComPACT_G38.86928.769,258.925,17.46667,27,0.967738926410675,SZ_G038.87+28.84,,
ComPACT_G14.601-64.676,344.20833,-32.13333,51,0.9926459789276124,SZ_G014.59-64.64,ACT-CL J2256.8-3208,
ComPACT_G81.756-43.041,343.58333,10.275,35,0.9975327253341676,SZ_G081.74-43.03,ACT-CL J2254.3+1016,
ComPACT_G144.842-39.493,30.74167,20.31667,26,0.9788722395896912,SZ_G144.89-39.52,,
ComPACT_G9.029-75.585,357.275,-32.1,25,0.9871888756752014,SZ_G009.26-75.64,,
ComPACT_G250.83946.216,159.725,-2.81667,23,0.984995186328888,SZ_G250.88+46.20,,
ComPACT_G250.687-74.627,27.825,-35.74167,53,0.9997151494026184,SZ_G250.83-74.67,ACT-CL J0151.2-3544,
ComPACT_G272.02664.903,180.225,5.10833,22,0.9751332402229308,SZ_G271.86+64.88,,
ComPACT_G174.079-56.314,38.51667,-4.0,22,0.8875628113746643,SZ_G173.96-56.33,,
ComPACT_G14.83559.472,222.79167,14.61667,57,0.9946553707122804,SZ_G014.81+59.44,ACT-CL J1451.1+1436,
ComPACT_G12.069-51.067,328.00833,-33.63333,23,0.9933538436889648,SZ_G011.97-51.04,,
ComPACT_G231.91327.111,135.425,-2.85833,43,0.9933385252952576,SZ_G231.94+27.13,,
ComPACT_G225.99215.416,122.54167,-4.16667,22,0.9882968068122864,SZ_G225.99+15.44,,
ComPACT_G222.18622.908,127.34167,2.61667,30,0.9908431768417358,SZ_G222.21+22.95,,
ComPACT_G253.36959.966,170.33333,6.075,30,0.98938250541687,SZ_G253.31+60.03,,
ComPACT_G9.866-19.704,291.51667,-28.81667,44,0.9964722394943236,SZ_G009.84-19.77,,
ComPACT_G216.89218.946,121.525,5.15833,25,0.9735089540481568,SZ_G216.89+18.88,,
ComPACT_G6.868-34.697,307.7,-35.525,25,0.984002411365509,SZ_G006.83-34.73,,PSZ2 G006.82-34.71
ComPACT_G238.90639.760,149.14167,-0.45833,29,0.8826742768287659,SZ_G238.89+39.72,,
ComPACT_G223.07957.326,159.01667,17.40833,21,0.94375479221344,SZ_G222.99+57.35,,
ComPACT_G19.71538.534,242.99167,7.175,40,0.99708753824234,SZ_G019.69+38.56,ACT-CL J1611.9+0710,
ComPACT_G200.22422.275,118.01667,20.73333,63,0.9951977133750916,SZ_G200.24+22.27,,
ComPACT_G358.058-72.169,354.73333,-36.15,60,0.9998905658721924,SZ_G357.97-72.23,,
ComPACT_G7.46258.572,221.50833,10.925,57,0.996994137763977,SZ_G007.46+58.59,ACT-CL J1446.0+1055,
ComPACT_G300.000-65.993,14.75833,-51.09167,60,0.9837852716445924,SZ_G299.93-66.02,ACT-CL J0059.0-5104,
ComPACT_G197.492-54.158,48.31667,-13.35,22,0.9778239727020264,SZ_G197.53-54.17,,
ComPACT_G22.65527.976,253.475,4.225,66,0.9996581077575684,SZ_G022.63+27.97,ACT-CL J1653.8+0413,
ComPACT_G42.472-16.900,302.19167,0.49167,27,0.8491052389144897,SZ_G042.50-16.82,,
ComPACT_G195.263-53.991,47.81667,-12.125,36,0.9753226637840272,SZ_G195.26-54.05,,
ComPACT_G260.55567.697,177.80833,9.925,52,0.9821484088897704,SZ_G260.41+67.68,,
ComPACT_G268.438-43.624,63.025,-57.73333,33,0.9830312728881836,SZ_G268.38-43.66,ACT-CL J0412.0-5743,PSZ2 G268.34-43.64
ComPACT_G258.65149.399,165.76667,-3.925,45,0.9179263710975648,SZ_G258.59+49.41,,
ComPACT_G175.793-42.981,48.675,4.71667,25,0.9913342595100404,SZ_G175.79-43.01,ACT-CL J0314.6+0443,
ComPACT_G202.219-55.315,48.49167,-16.30833,39,0.9574039578437804,SZ_G202.12-55.32,,
ComPACT_G4.015-81.447,4.125,-30.99167,30,0.9907522201538086,SZ_G003.71-81.40,,
ComPACT_G255.868-52.148,54.11667,-47.05833,39,0.9874005913734436,SZ_G255.79-52.20,ACT-CL J0336.4-4703,
ComPACT_G305.215-66.119,11.39167,-50.98333,24,0.8159606456756592,SZ_G305.16-66.12,,
ComPACT_G3.50544.683,231.125,0.55833,38,0.98867267370224,SZ_G003.57+44.72,,
ComPACT_G40.823-38.010,320.29167,-10.63333,41,0.9970698356628418,SZ_G040.85-38.02,ACT-CL J2121.1-1038,
ComPACT_G241.33943.909,153.53333,0.64167,56,0.999030590057373,SZ_G241.44+43.88,ACT-CL J1014.1+0038,
ComPACT_G213.67626.043,126.65,10.94167,33,0.9790058732032776,SZ_G213.71+26.05,ACT-CL J0826.5+1056,
ComPACT_G104.118-73.674,7.55,-11.58333,25,0.9812286496162416,SZ_G103.97-73.68,,
ComPACT_G283.405-64.937,25.64167,-50.20833,26,0.9940137267112732,SZ_G283.36-64.95,,
ComPACT_G241.582-44.590,65.96667,-38.60833,23,0.9631500244140624,SZ_G241.54-44.65,,
ComPACT_G247.203-33.728,80.65,-42.06667,22,0.940994679927826,SZ_G247.28-33.71,,
ComPACT_G106.147-56.241,3.58333,5.41667,25,0.9635036587715148,SZ_G106.03-56.23,,
ComPACT_G254.239-25.080,94.11667,-46.5,42,0.9832897186279296,SZ_G254.22-25.10,ACT-CL J0616.3-4630,
ComPACT_G270.71773.436,183.89167,12.85,40,0.9514811635017396,SZ_G270.93+73.38,,
ComPACT_G231.28941.784,147.55,5.44167,33,0.9933542013168336,SZ_G231.31+41.76,,
ComPACT_G15.31152.340,229.29167,11.325,23,0.9338491559028624,SZ_G015.21+52.37,,
ComPACT_G107.295-67.067,6.80833,-4.93333,51,0.9992966651916504,SZ_G107.12-67.10,ACT-CL J0027.2-0456,
ComPACT_G56.255-47.678,334.44167,-5.73333,22,0.991425395011902,SZ_G056.26-47.70,,
ComPACT_G237.48531.721,141.975,-4.29167,29,0.9769296646118164,SZ_G237.44+31.67,,
ComPACT_G244.50065.763,171.825,12.975,32,0.9925827980041504,SZ_G244.35+65.81,,
ComPACT_G244.29465.831,171.825,13.08333,25,0.8421396017074585,SZ_G244.35+65.81,,
ComPACT_G14.282-64.935,344.525,-32.25,27,0.9541984796524048,SZ_G014.35-64.95,ACT-CL J2258.1-3214,
ComPACT_G15.98730.682,248.21667,0.55,22,0.9832949042320251,SZ_G016.00+30.76,ACT-CL J1632.8+0032,
ComPACT_G68.511-28.520,325.5,13.725,26,0.8540211915969849,SZ_G068.47-28.48,,
ComPACT_G309.15562.449,195.73333,-0.28333,29,0.9947047829627992,SZ_G309.22+62.51,,
ComPACT_G202.063-20.376,79.875,-0.08333,31,0.932647466659546,SZ_G202.06-20.36,,
ComPACT_G186.583-61.898,38.475,-12.48333,24,0.8989093899726868,SZ_G186.55-61.94,,
ComPACT_G252.88949.765,163.175,-1.20833,22,0.8570787906646729,SZ_G252.82+49.75,,
ComPACT_G7.97844.355,233.33333,2.88333,25,0.9394604563713074,SZ_G007.97+44.33,,
ComPACT_G186.441-44.670,52.425,-2.19167,53,0.9996492862701416,SZ_G186.41-44.72,ACT-CL J0329.6-0211,
ComPACT_G66.844-54.122,343.65833,-4.5,21,0.97589510679245,SZ_G066.98-54.10,,
ComPACT_G163.463-69.925,26.00833,-11.30833,35,0.961894154548645,SZ_G163.70-69.91,,
ComPACT_G25.902-38.899,316.575,-21.78333,25,0.9676629304885864,SZ_G025.86-38.92,,
ComPACT_G181.882-15.516,73.48333,18.68333,22,0.8736391663551331,SZ_G181.91-15.48,,
ComPACT_G14.661-76.450,357.88333,-30.575,36,0.9051094651222228,SZ_G014.34-76.42,,
ComPACT_G205.81331.050,128.64167,19.25,27,0.9073982238769532,SZ_G205.86+31.04,,
ComPACT_G102.918-62.395,3.73333,-0.95,77,0.9999321699142456,SZ_G102.89-62.39,ACT-CL J0014.9-0057,
ComPACT_G174.002-45.526,45.96667,3.80833,23,0.9727349877357484,SZ_G173.96-45.49,,
ComPACT_G342.260-64.293,349.9,-45.19167,21,0.9505963921546936,SZ_G342.33-64.25,,
ComPACT_G302.16773.762,192.64167,10.89167,48,0.9035987854003906,SZ_G302.13+73.73,,
ComPACT_G346.25661.574,212.00833,5.325,44,0.8283190131187439,SZ_G346.39+61.54,,
ComPACT_G37.12039.208,248.075,19.79167,26,0.8969812393188477,SZ_G037.20+39.26,,
ComPACT_G337.379-40.225,316.525,-58.74167,68,0.9997630715370178,SZ_G337.37-40.25,ACT-CL J2106.0-5844,
ComPACT_G76.389-60.553,351.85,-5.51667,30,0.8957351446151733,SZ_G076.25-60.60,,
ComPACT_G215.625-34.668,72.11667,-17.08333,27,0.9749497175216676,SZ_G215.71-34.64,ACT-CL J0448.4-1705,
ComPACT_G32.97945.296,240.90833,18.94167,25,0.908652365207672,SZ_G032.97+45.32,,
ComPACT_G342.568-16.519,275.075,-51.88333,28,0.988922119140625,SZ_G342.60-16.51,,
ComPACT_G156.425-59.774,28.99167,-1.16667,69,0.97934490442276,SZ_G156.33-59.82,,
ComPACT_G183.437-86.682,16.05833,-25.45833,21,0.986424684524536,SZ_G184.06-86.71,,
ComPACT_G24.51837.643,245.575,10.1,47,0.997290015220642,SZ_G024.48+37.61,ACT-CL J1622.3+1005,
ComPACT_G15.04131.887,246.76667,0.5,51,0.9983311295509338,SZ_G015.07+31.85,ACT-CL J1627.0+0030,
ComPACT_G284.14660.935,183.85833,-0.61667,30,0.9585492610931396,SZ_G284.06+60.95,,
ComPACT_G8.59437.003,239.55833,-1.05833,26,0.976794183254242,SZ_G008.64+36.94,,
ComPACT_G197.909-31.046,68.75833,-2.15,45,0.9960728883743286,SZ_G198.00-31.08,ACT-CL J0435.0-0209,
ComPACT_G225.680-56.660,50.775,-29.26667,37,0.9973968267440796,SZ_G225.72-56.68,ACT-CL J0323.1-2916,
ComPACT_G37.17933.320,253.925,17.79167,59,0.9883846044540404,SZ_G037.24+33.29,ACT-CL J1655.6+1747,
ComPACT_G322.19265.407,200.76667,3.725,57,0.9985790252685548,SZ_G322.19+65.37,ACT-CL J1323.0+0343,
ComPACT_G155.188-37.375,39.46667,18.74167,22,0.8863810896873474,SZ_G155.17-37.33,,
ComPACT_G229.79540.170,145.575,5.55833,26,0.9833569526672364,SZ_G229.75+40.11,ACT-CL J0942.2+0533,
ComPACT_G4.101-66.654,347.425,-36.06667,22,0.968636155128479,SZ_G004.21-66.65,,
ComPACT_G252.796-27.606,90.15,-45.79167,21,0.9083541631698608,SZ_G252.84-27.66,,
ComPACT_G293.27165.075,188.8,2.50833,27,0.9478424191474916,SZ_G293.19+65.11,,
ComPACT_G121.127-51.039,11.7,11.81667,21,0.938925564289093,SZ_G121.17-50.97,,
ComPACT_G242.92138.123,149.78333,-3.925,32,0.9840422868728638,SZ_G242.97+38.13,,
ComPACT_G227.657-48.555,60.175,-29.44167,63,0.9996753931045532,SZ_G227.74-48.56,ACT-CL J0400.6-2926,
ComPACT_G355.410-25.379,293.18333,-43.25,28,0.988243043422699,SZ_G355.43-25.43,,
ComPACT_G320.50762.065,200.99167,0.30833,28,0.9611650109291076,SZ_G320.57+62.06,,
ComPACT_G237.664-68.138,36.99167,-34.18333,26,0.9626730680465698,SZ_G237.75-68.10,,
ComPACT_G280.796-80.098,17.46667,-36.225,32,0.9663798213005066,SZ_G280.55-80.14,ACT-CL J0109.8-3613,
ComPACT_G12.19868.789,213.71667,18.125,67,0.9996851682662964,SZ_G012.25+68.82,ACT-CL J1414.8+1807,
ComPACT_G248.638-15.829,103.83333,-38.61667,26,0.992660105228424,SZ_G248.69-15.89,,
ComPACT_G261.806-68.373,31.94167,-42.14167,31,0.9828673601150512,SZ_G261.81-68.40,,
ComPACT_G354.32363.796,213.33333,9.43333,25,0.9397461414337158,SZ_G354.28+63.73,,
ComPACT_G287.56058.603,184.90833,-3.31667,68,0.9990367889404296,SZ_G287.54+58.61,ACT-CL J1219.6-0318,PSZ2 G287.54+58.63
ComPACT_G12.50463.651,218.45833,15.70833,23,0.878401517868042,SZ_G012.57+63.68,,
ComPACT_G57.189-73.799,357.19167,-19.625,75,0.9998958110809326,SZ_G057.26-73.84,,
ComPACT_G211.099-38.593,66.90833,-15.2,21,0.982534110546112,SZ_G211.09-38.63,,
ComPACT_G212.274-39.911,66.0,-16.54167,25,0.9014343023300172,SZ_G212.23-39.94,,
ComPACT_G191.736-21.745,73.71667,7.46667,54,0.9995527863502502,SZ_G191.73-21.80,,
ComPACT_G113.995-75.050,10.50833,-12.34167,22,0.9958080053329468,SZ_G114.01-75.02,ACT-CL J0042.0-1220,
ComPACT_G245.91949.746,160.01667,2.0,25,0.9830668568611144,SZ_G245.92+49.78,,
ComPACT_G206.465-30.446,72.825,-8.31667,44,0.9724632501602172,SZ_G206.46-30.45,ACT-CL J0451.2-0818,
ComPACT_G319.230-64.134,1.50833,-51.53333,21,0.929040253162384,SZ_G319.29-64.15,,
ComPACT_G157.137-58.664,29.85833,-0.38333,32,0.94214928150177,SZ_G157.17-58.59,,
ComPACT_G178.071-42.365,50.28333,3.93333,41,0.964918315410614,SZ_G178.07-42.41,,
ComPACT_G240.49438.368,148.78333,-2.28333,21,0.9320226311683656,SZ_G240.47+38.42,,
ComPACT_G114.344-45.368,6.55833,17.08333,27,0.956720232963562,SZ_G114.42-45.32,,
ComPACT_G114.482-45.306,6.65,17.15833,22,0.9473798274993896,SZ_G114.42-45.32,ACT-CL J0026.5+1709,
ComPACT_G201.733-38.902,63.425,-8.73333,24,0.9619104266166688,SZ_G201.67-38.90,,
ComPACT_G168.908-77.043,22.60833,-17.8,24,0.973326861858368,SZ_G169.27-77.04,,
ComPACT_G78.697-56.091,349.95,-1.3,30,0.9901037216186525,SZ_G078.66-56.06,ACT-CL J2319.7-0117,
ComPACT_G338.36258.501,210.49167,0.56667,25,0.9433611631393432,SZ_G338.26+58.45,,
ComPACT_G159.018-43.850,38.56667,11.7,22,0.9646187424659728,SZ_G159.00-43.88,,
ComPACT_G230.875-59.778,47.3,-32.14167,54,0.9992376565933228,SZ_G230.81-59.77,ACT-CL J0309.1-3208,
ComPACT_G249.86778.300,182.94167,19.75833,31,0.936778485774994,SZ_G249.93+78.35,,
ComPACT_G249.80378.425,183.03333,19.85,33,0.9501498341560364,SZ_G249.93+78.35,,
ComPACT_G7.54360.641,219.8,12.14167,80,0.9992169141769408,SZ_G007.54+60.62,ACT-CL J1439.1+1208,
ComPACT_G353.93864.069,213.01667,9.50833,29,0.9107235074043274,SZ_G353.98+64.01,,
ComPACT_G134.637-57.627,19.11667,4.675,29,0.9919353723526,SZ_G134.71-57.59,,
ComPACT_G255.53549.988,164.59167,-2.18333,79,0.9995540976524352,SZ_G255.45+49.97,ACT-CL J1058.3-0210,PSZ2 G255.51+49.96
ComPACT_G255.35749.955,164.48333,-2.13333,26,0.9398167729377748,SZ_G255.45+49.97,,
ComPACT_G23.137-24.827,301.59167,-19.2,30,0.9915528893470764,SZ_G023.16-24.85,,
ComPACT_G253.62859.190,169.9,5.41667,30,0.9194403886795044,SZ_G253.66+59.11,,
ComPACT_G69.037-44.219,337.40833,3.31667,37,0.9830793142318726,SZ_G069.03-44.23,ACT-CL J2229.5+0318,
ComPACT_G203.759-39.401,63.70833,-10.35833,30,0.994596302509308,SZ_G203.73-39.48,ACT-CL J0414.8-1021,
ComPACT_G64.726-15.796,312.925,19.09167,26,0.958798885345459,SZ_G064.78-15.81,,
ComPACT_G6.606-46.171,321.825,-37.03333,42,0.9969531297683716,SZ_G006.61-46.15,,
ComPACT_G300.654-66.202,14.31667,-50.9,28,0.9660978317260742,SZ_G300.57-66.26,,
ComPACT_G220.298-30.679,77.525,-19.31667,36,0.9279507398605348,SZ_G220.34-30.71,,
ComPACT_G258.310-37.863,75.25,-51.25833,25,0.9351876378059388,SZ_G258.31-37.90,ACT-CL J0500.9-5116,
ComPACT_G269.865-47.307,55.98333,-57.23333,31,0.9749241471290588,SZ_G269.78-47.31,,
ComPACT_G245.829-16.763,101.46667,-36.46667,59,0.9965068697929382,SZ_G245.85-16.80,,
ComPACT_G324.297-73.845,5.025,-41.95833,32,0.9759834408760072,SZ_G324.37-73.82,,
ComPACT_G359.12849.847,225.275,1.675,21,0.935685932636261,SZ_G359.19+49.85,,
ComPACT_G27.53947.524,237.30833,16.25,58,0.9833211898803712,SZ_G027.44+47.48,,
ComPACT_G348.51847.320,221.94167,-4.99167,24,0.9696210622787476,SZ_G348.44+47.31,,
ComPACT_G345.237-27.930,294.16667,-52.66667,27,0.9737598299980164,SZ_G345.26-27.95,,
ComPACT_G294.02562.126,188.70833,-0.45833,23,0.9719823598861694,SZ_G294.06+62.09,,
ComPACT_G305.672-67.085,11.2,-50.00833,23,0.9177427291870116,SZ_G305.65-67.10,,
ComPACT_G195.204-38.976,60.81667,-4.36667,24,0.9825626611709596,SZ_G195.21-39.04,,
ComPACT_G213.692-41.116,65.23333,-17.98333,36,0.9627504348754884,SZ_G213.66-41.04,,
ComPACT_G18.16064.418,218.94167,18.25833,26,0.9024751782417296,SZ_G018.30+64.46,,
ComPACT_G45.458-65.935,347.84167,-19.73333,35,0.9125109314918518,SZ_G045.52-65.95,,
ComPACT_G139.905-64.256,20.15,-2.35,25,0.9503589272499084,SZ_G140.04-64.29,,
ComPACT_G181.093-42.410,51.74167,2.24167,33,0.9952979683876038,SZ_G181.09-42.46,ACT-CL J0326.9+0214,
ComPACT_G14.786-52.301,329.59167,-32.025,24,0.984092116355896,SZ_G014.79-52.27,,
ComPACT_G292.00275.679,190.1,13.04167,35,0.8792153596878052,SZ_G291.89+75.64,,
ComPACT_G228.01038.118,143.09167,5.7,42,0.9959626793861388,SZ_G227.94+38.09,ACT-CL J0932.3+0541,
ComPACT_G339.05855.361,212.45,-1.91667,22,0.8619476556777954,SZ_G339.14+55.32,,
ComPACT_G173.468-71.002,27.89167,-14.3,24,0.9661980867385864,SZ_G173.53-71.00,,
ComPACT_G217.821-44.576,62.79167,-21.96667,65,0.9974368810653688,SZ_G217.84-44.57,ACT-CL J0411.1-2158,
ComPACT_G228.635-62.839,43.71667,-31.04167,46,0.9852627515792848,SZ_G228.71-62.84,,
ComPACT_G251.17966.979,174.575,11.78333,57,0.9960108995437622,SZ_G251.29+66.93,ACT-CL J1138.2+1147,
ComPACT_G345.84962.616,211.21667,6.03333,32,0.8645336627960205,SZ_G345.73+62.58,,
ComPACT_G281.71863.698,183.625,2.35833,21,0.9123327732086182,SZ_G281.72+63.73,,
ComPACT_G151.215-59.065,26.95833,0.675,23,0.913583517074585,SZ_G151.06-59.04,,
ComPACT_G18.449-53.533,331.25,-29.93333,37,0.997996747493744,SZ_G018.50-53.55,ACT-CL J2204.9-2955,
ComPACT_G222.029-35.627,73.05,-22.33333,24,0.9745908975601196,SZ_G222.03-35.69,,
ComPACT_G228.711-24.491,86.55833,-24.15833,24,0.9879077076911926,SZ_G228.76-24.46,,
ComPACT_G359.346-31.216,301.875,-41.1,33,0.9931573271751404,SZ_G359.32-31.17,,
ComPACT_G222.79224.748,129.225,3.00833,41,0.9906722903251648,SZ_G222.85+24.69,,
ComPACT_G154.061-50.061,32.44167,8.01667,40,0.9910332560539246,SZ_G154.06-49.99,,
ComPACT_G351.904-19.315,283.81667,-44.6,21,0.9109906554222108,SZ_G351.89-19.35,,
